image_1,worker_id,part,category,time,folder,text_1,tokenized_1,lower_1,no_punc_1,no_punc_str_1,split,ID,part_name
335,A1198W1SPF1R4,0,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"tiny, wide set","['tiny', ',', 'wide', 'set']","['tiny', ',', 'wide', 'set']","['tiny', 'wide', 'set']",tiny wide set,train,453e97e0-5d0f-468b-a668-1021e2e9e688,eyes
207,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"square, big","['square', ',', 'big']","['square', ',', 'big']","['square', 'big']",square big,train,4be5f746-2de7-41f0-a16e-724067bf49d3,face
581,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"rectangular, narrow","['rectangular', ',', 'narrow']","['rectangular', ',', 'narrow']","['rectangular', 'narrow']",rectangular narrow,train,f5916142-b485-42b9-a4f1-2386d9d4f704,face
706,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"pear-shaped, big","['pear', '-', ',', 'big']","['pear', '-', ',', 'big']","['pear', 'big']",pear big,train,80591488-8205-4f0f-bda3-4d262341c42b,face
13,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"oval, medium","['oval', ',', 'medium']","['oval', ',', 'medium']","['oval', 'medium']",oval medium,train,bc2408a3-5d1b-4d0f-9a38-c0040d7f3102,face
2,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,teardrop-shaped,"['teardrop', '-']","['teardrop', '-']",['teardrop'],teardrop,train,8acdc0a1-c19e-4efd-b96e-d858411e59a8,face
625,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,heart-shaped,"['heart', '-']","['heart', '-']",['heart'],heart,dev,1bc3b724-09f6-49ff-b05e-3a3878bb1be5,face
470,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"angular, wide","['angular', ',', 'wide']","['angular', ',', 'wide']","['angular', 'wide']",angular wide,train,12d2a535-97c8-43ee-ab2d-b5cd3ab85b66,face
261,A1198W1SPF1R4,6,face,355.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"oval, narrow","['oval', ',', 'narrow']","['oval', ',', 'narrow']","['oval', 'narrow']",oval narrow,train,e6bee02e-b108-4a3f-883d-19cf8dd35e48,face
391,AHYTT3T8W9Y9Y,6,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"wide, big","['wide', ',', 'big']","['wide', ',', 'big']","['wide', 'big']",wide big,train,857ee4ed-5735-407f-a65b-4f47b66ac09d,face
227,AHYTT3T8W9Y9Y,6,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,ring-shaped,"['ring', '-']","['ring', '-']",['ring'],ring,dev,d6a5dc24-e0ba-4f30-a22b-cc966b54840b,face
318,AHYTT3T8W9Y9Y,6,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"circular, round","['circular', ',', 'round']","['circular', ',', 'round']","['circular', 'round']",circular round,train,86bd8d86-6570-42d4-b101-8dc0db618f11,face
746,AHYTT3T8W9Y9Y,6,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"square-shaped, broad","['square', '-', ',', 'broad']","['square', '-', ',', 'broad']","['square', 'broad']",square broad,train,024d0c2c-15a9-46d9-b8ff-d7f12db3a318,face
618,AHYTT3T8W9Y9Y,2,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"smiling, happy","['smile', ',', 'happy']","['smile', ',', 'happy']","['smile', 'happy']",smile happy,train,d0ebbdad-8300-45df-a1ea-bb1aafa47e38,mouth
709,AHYTT3T8W9Y9Y,2,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"angled, sharp","['angle', ',', 'sharp']","['angle', ',', 'sharp']","['angle', 'sharp']",angle sharp,train,2b46bdfa-7ab0-468c-b6fe-105352399965,mouth
259,AHYTT3T8W9Y9Y,1,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"small, short","['small', ',', 'short']","['small', ',', 'short']","['small', 'short']",small short,train,5635fcb0-cc4f-4b1b-b4d2-d01950a63716,nose
469,AHYTT3T8W9Y9Y,1,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"large, big","['large', ',', 'big']","['large', ',', 'big']","['large', 'big']",large big,train,9213ee65-7314-4284-b383-3e5847109c3f,nose
541,AHYTT3T8W9Y9Y,6,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"oblong, narrow","['oblong', ',', 'narrow']","['oblong', ',', 'narrow']","['oblong', 'narrow']",oblong narrow,test,4b46a541-c282-4130-8155-61efd86f1216,face
785,AHYTT3T8W9Y9Y,6,face,409.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"open, long","['open', ',', 'long']","['open', ',', 'long']","['open', 'long']",open long,train,fe82e6dd-2ef3-4631-b24a-ac06874c82b5,face
533,A3AJJHOAV7WIUQ,2,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,letter u,"['letter', 'u']","['letter', 'u']","['letter', 'u']",letter u,train,51922fec-b2a1-4989-9ae0-98000faef333,mouth
673,A3AJJHOAV7WIUQ,2,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,letter t,"['letter', 't']","['letter', 't']","['letter', 't']",letter t,train,28a13385-6a19-43ca-b7eb-251f153076e4,mouth
348,A3AJJHOAV7WIUQ,0,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,uneven bars,"['uneven', 'bar']","['uneven', 'bar']","['uneven', 'bar']",uneven bar,train,ca4f48c8-bdfd-4dc2-8a2a-aaedc0dd14b8,eyes
297,A3AJJHOAV7WIUQ,0,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,overlapping cucumber slices,"['overlap', 'cucumber', 'slice']","['overlap', 'cucumber', 'slice']","['overlap', 'cucumber', 'slice']",overlap cucumber slice,train,cd214989-6d2d-4611-adc7-f9b07dcf822e,eyes
638,A3AJJHOAV7WIUQ,2,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,fish hook,"['fish', 'hook']","['fish', 'hook']","['fish', 'hook']",fish hook,train,803dc1dc-60b4-4d4a-9d2e-0833716c0517,mouth
166,A3AJJHOAV7WIUQ,2,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,string of floss,"['string', 'of', 'floss']","['string', 'of', 'floss']","['string', 'of', 'floss']",string of floss,test,ef24ad16-1956-485e-b41c-74c65d3e1cc9,mouth
788,A3AJJHOAV7WIUQ,2,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,flat letter w,"['flat', 'letter', 'w']","['flat', 'letter', 'w']","['flat', 'letter', 'w']",flat letter w,train,f0d6c820-0c78-413a-9d1b-e1d3afa2d9bd,mouth
744,A3AJJHOAV7WIUQ,2,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,shallow letter u,"['shallow', 'letter', 'u']","['shallow', 'letter', 'u']","['shallow', 'letter', 'u']",shallow letter u,train,58e9d54b-a843-4580-9790-12272883535e,mouth
486,A3AJJHOAV7WIUQ,6,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,loop,['loop'],['loop'],['loop'],loop,train,ee6d2afa-ef1b-445a-af47-058c04315347,face
704,A3AJJHOAV7WIUQ,6,face,237.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,tilted potato,"['tilt', 'potato']","['tilt', 'potato']","['tilt', 'potato']",tilt potato,train,77ed1b74-bcc9-4227-8497-a5e158804383,face
145,AHYTT3T8W9Y9Y,2,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"small, short","['small', ',', 'short']","['small', ',', 'short']","['small', 'short']",small short,train,09b7a33c-e235-4c1a-b10d-266a1bdd0376,mouth
322,AHYTT3T8W9Y9Y,2,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"wide, smiling","['wide', ',', 'smile']","['wide', ',', 'smile']","['wide', 'smile']",wide smile,test,589fe17a-e4a7-44bd-bdcf-ace6522fd59e,mouth
82,AHYTT3T8W9Y9Y,6,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"long, egg-shaped","['long', ',', 'egg', '-']","['long', ',', 'egg', '-']","['long', 'egg']",long egg,train,97506e2c-a469-45bf-8c5b-e866438b0a6c,face
295,AHYTT3T8W9Y9Y,6,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"pointed, angular","['point', ',', 'angular']","['point', ',', 'angular']","['point', 'angular']",point angular,train,1ec681de-8f4b-46d1-8eba-cb3fe6b69ad9,face
366,AHYTT3T8W9Y9Y,6,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"circular, round","['circular', ',', 'round']","['circular', ',', 'round']","['circular', 'round']",circular round,train,48d6ab6a-9cdb-4be7-80e1-404661c06c8c,face
795,AHYTT3T8W9Y9Y,6,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"oval, narrow","['oval', ',', 'narrow']","['oval', ',', 'narrow']","['oval', 'narrow']",oval narrow,train,01b10529-36f2-46c1-9454-239257d61d93,face
296,AHYTT3T8W9Y9Y,2,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"broad, vast","['broad', ',', 'vast']","['broad', ',', 'vast']","['broad', 'vast']",broad vast,train,36dd81a3-5974-4895-83b9-fa2a536409ac,mouth
292,AHYTT3T8W9Y9Y,2,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"curved, happy","['curve', ',', 'happy']","['curve', ',', 'happy']","['curve', 'happy']",curve happy,train,f34d37a8-09eb-4b8f-a935-8013d5c40e7b,mouth
121,AHYTT3T8W9Y9Y,0,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"thin, oblong","['thin', ',', 'oblong']","['thin', ',', 'oblong']","['thin', 'oblong']",thin oblong,train,910d48eb-844d-4ffd-b522-9a40f39ebb9b,eyes
657,AHYTT3T8W9Y9Y,0,face,322.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"small, tiny","['small', ',', 'tiny']","['small', ',', 'tiny']","['small', 'tiny']",small tiny,train,50932a8c-48a8-4ced-915d-1eb90aa3ed40,eyes
265,A33LYSCQQU1YDJ,0,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,lopsided circular,"['lopsided', 'circular']","['lopsided', 'circular']","['lopsided', 'circular']",lopsided circular,train,ffc6ccad-a20a-4d9d-ae96-1946e6344fbe,eyes
212,A33LYSCQQU1YDJ,0,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,ovals with slits,"['oval', 'with', 'slit']","['oval', 'with', 'slit']","['oval', 'with', 'slit']",oval with slit,dev,8d7aa443-3e1b-4b68-ab00-79dc0e8789d3,eyes
522,A33LYSCQQU1YDJ,1,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,dot,['dot'],['dot'],['dot'],dot,dev,ad6af9d9-108e-45af-9400-9fccca820970,nose
756,A33LYSCQQU1YDJ,1,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,C shaped,['c'],['c'],['c'],c,train,a3c20928-31a6-4b32-ae68-19290077227e,nose
498,A33LYSCQQU1YDJ,0,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,flat lined,"['flat', 'line']","['flat', 'line']","['flat', 'line']",flat line,train,a093d381-c3cd-4437-8659-ab8dde5a39c8,eyes
665,A33LYSCQQU1YDJ,0,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,oval,['oval'],['oval'],['oval'],oval,test,bfb623ce-0856-4504-96c3-38a6590ace07,eyes
161,A33LYSCQQU1YDJ,0,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,line and circle,"['line', 'circle']","['line', 'circle']","['line', 'circle']",line circle,train,044b0011-b5be-48b7-9846-6367c4524abd,eyes
113,A33LYSCQQU1YDJ,0,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,long oval,"['long', 'oval']","['long', 'oval']","['long', 'oval']",long oval,train,1b9a4a89-520d-484a-8eba-12ebbca434f9,eyes
185,A33LYSCQQU1YDJ,6,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,round,['round'],['round'],['round'],round,train,01bcf282-5a65-4615-b8e1-c86178297825,face
240,A33LYSCQQU1YDJ,6,face,151.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,oval with square chin,"['oval', 'with', 'square', 'chin']","['oval', 'with', 'square', 'chin']","['oval', 'with', 'square', 'chin']",oval with square chin,test,a6dc7c35-d78e-4799-aec1-9ac22efc94fb,face
607,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,disk-shaped,"['disk', '-']","['disk', '-']",['disk'],disk,train,44194629-9a0c-4dad-af52-314de506480f,face
137,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,square-shaped,"['square', '-']","['square', '-']",['square'],square,train,449d2104-d4a9-4ae4-8b18-fc95a11810ca,face
157,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"narrow, thin","['narrow', ',', 'thin']","['narrow', ',', 'thin']","['narrow', 'thin']",narrow thin,train,c14cad6a-ab4d-44ac-a7f9-3692e03025a0,face
152,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"broad, big","['broad', ',', 'big']","['broad', ',', 'big']","['broad', 'big']",broad big,train,3a9676de-315d-47dc-addd-c8099ca4c0ec,face
724,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,ring-shaped,"['ring', '-']","['ring', '-']",['ring'],ring,train,45b1e81d-83f8-4cf1-a16c-2686900a3841,face
128,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"circular, full","['circular', ',', 'full']","['circular', ',', 'full']","['circular', 'full']",circular full,train,e40697cc-63f1-42ba-b021-b4cd2f8a1be2,face
608,AHYTT3T8W9Y9Y,2,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"wide, happy","['wide', ',', 'happy']","['wide', ',', 'happy']","['wide', 'happy']",wide happy,dev,dfad491f-8996-4094-9ae7-b0033be8af92,mouth
689,AHYTT3T8W9Y9Y,2,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"large, smiling","['large', ',', 'smile']","['large', ',', 'smile']","['large', 'smile']",large smile,train,c2ef1247-0567-42df-8137-bdf930be558f,mouth
357,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"circular, round","['circular', ',', 'round']","['circular', ',', 'round']","['circular', 'round']",circular round,train,7ac30cb2-b727-402a-bb91-608cb0537ec3,face
374,AHYTT3T8W9Y9Y,6,face,66.2,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"rectangular-shaped, long","['rectangular', '-', ',', 'long']","['rectangular', '-', ',', 'long']","['rectangular', 'long']",rectangular long,train,0138c982-2346-450c-ae51-ad38d2c8ad9e,face
295,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,square,['square'],['square'],['square'],square,train,19f5f895-ace3-42d3-bb1c-52e9bc12eb79,face
130,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,protruding,['protrude'],['protrude'],['protrude'],protrude,dev,bcf630a0-f838-4c41-b555-3d99584613d7,face
453,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,wide,['wide'],['wide'],['wide'],wide,train,deb71658-a4e0-4ff5-885c-22bc12ad2b05,face
399,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,thin,['thin'],['thin'],['thin'],thin,dev,24230f97-c2ec-4652-98d9-9ed2516ded3d,face
341,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,large,['large'],['large'],['large'],large,train,e0fb441c-25c8-459b-baa3-eba9ae735b1b,face
498,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,small,['small'],['small'],['small'],small,train,b44fb078-550a-4c60-b3be-b8e343e32797,face
219,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,oval,['oval'],['oval'],['oval'],oval,train,2d302ff1-c8a5-434d-b8a5-85d639da1380,face
660,APGX2WZ59OWDN,6,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,rectangular,['rectangular'],['rectangular'],['rectangular'],rectangular,train,5b0257fe-af20-418e-8fb5-2f3190c79c8f,face
150,APGX2WZ59OWDN,2,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,wide,['wide'],['wide'],['wide'],wide,dev,57d1fb94-4ba6-41de-973c-939f32e8bc0d,mouth
388,APGX2WZ59OWDN,2,face,410.4,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,crescent-shaped,"['crescent', '-']","['crescent', '-']",['crescent'],crescent,train,5045263e-e7f9-4539-8724-e3af9c550180,mouth
73,A1SX8IVV82M0LW,2,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,small flattened,"['small', 'flatten']","['small', 'flatten']","['small', 'flatten']",small flatten,test,10963ca2-5cb2-44f5-9283-3dc2a56e5d29,mouth
219,A1SX8IVV82M0LW,2,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,angled curvy,"['angle', 'curvy']","['angle', 'curvy']","['angle', 'curvy']",angle curvy,train,a6767c90-8562-49dd-8b6b-b9004155c468,mouth
554,A1SX8IVV82M0LW,6,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,large circular,"['large', 'circular']","['large', 'circular']","['large', 'circular']",large circular,test,aa4b8b5e-9118-4983-a3c2-6d5d50848444,face
89,A1SX8IVV82M0LW,6,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,circular rectangle,"['circular', 'rectangle']","['circular', 'rectangle']","['circular', 'rectangle']",circular rectangle,dev,3caa4ba6-5a20-4c2a-84e1-6f6010dc4210,face
56,A1SX8IVV82M0LW,0,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,small circular,"['small', 'circular']","['small', 'circular']","['small', 'circular']",small circular,train,b9e48da6-e97e-425f-9541-ed78b10355ee,eyes
169,A1SX8IVV82M0LW,0,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,large vertical line,"['large', 'vertical', 'line']","['large', 'vertical', 'line']","['large', 'vertical', 'line']",large vertical line,train,a82b29c8-7294-44f6-a43d-a0ca39623168,eyes
380,A1SX8IVV82M0LW,2,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,flat bowl shaped,"['flat', 'bowl']","['flat', 'bowl']","['flat', 'bowl']",flat bowl,train,fe6775d3-dd97-4ee7-b560-e4bd6ca92b33,mouth
565,A1SX8IVV82M0LW,2,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,J shaped,['J'],['j'],['j'],j,test,dc6d8a84-4b01-4cf1-ab5d-86a7e7711991,mouth
188,A1SX8IVV82M0LW,1,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,small hooked,"['small', 'hooked']","['small', 'hooked']","['small', 'hooked']",small hooked,train,0bddf1ed-93df-44d7-873a-21f0269b3469,nose
719,A1SX8IVV82M0LW,1,face,606.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,large L shaped,"['large', 'l']","['large', 'l']","['large', 'l']",large l,train,d40f9888-7d5c-42bd-b061-bd15a388230a,nose
333,A1YSYI926BBOHW,1,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,dash,['dash'],['dash'],['dash'],dash,train,5d1ad2fd-2566-4b00-983e-cb5edb2f47a3,nose
86,A1YSYI926BBOHW,1,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,triangle,['triangle'],['triangle'],['triangle'],triangle,train,a8aad754-89f6-442a-a483-200a76c1326d,nose
24,A1YSYI926BBOHW,0,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,orbs,['orb'],['orb'],['orb'],orb,train,95de06cc-b347-4b86-a8d4-6a7bdd4bf0bf,eyes
496,A1YSYI926BBOHW,0,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,dots,['dot'],['dot'],['dot'],dot,train,67205ab5-6f38-42fa-a45a-441432819b22,eyes
582,A1YSYI926BBOHW,4,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,wavy,['wavy'],['wavy'],['wavy'],wavy,test,35db3447-36ed-4bde-a06b-15f3536fba33,hair
605,A1YSYI926BBOHW,4,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,lampshade,['lampshade'],['lampshade'],['lampshade'],lampshade,train,53745829-2bce-402b-835f-5b21f35f8f7c,hair
784,A1YSYI926BBOHW,2,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,banana peel,"['banana', 'peel']","['banana', 'peel']","['banana', 'peel']",banana peel,train,e8a56bd4-2fa5-4a53-9945-78b869051b6a,mouth
705,A1YSYI926BBOHW,2,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,bowl,['bowl'],['bowl'],['bowl'],bowl,dev,4d505fd1-4234-4fc9-b5d4-1013076e155e,mouth
636,A1YSYI926BBOHW,0,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,cherries,['cherry'],['cherry'],['cherry'],cherry,train,f120b5f8-1b9b-497e-94e5-671724027cb2,eyes
255,A1YSYI926BBOHW,0,face,54.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,dots,['dot'],['dot'],['dot'],dot,train,451424b3-ce3d-472b-a10c-d672ab410736,eyes
185,AA5YEW6AYMMH1,0,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,dash line,"['dash', 'line']","['dash', 'line']","['dash', 'line']",dash line,train,e08c029e-a7df-4106-9dab-eda1741f155f,eyes
158,AA5YEW6AYMMH1,0,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,small circular,"['small', 'circular']","['small', 'circular']","['small', 'circular']",small circular,train,bc5030f4-b449-4188-ac9b-82720b8ad2a7,eyes
501,AA5YEW6AYMMH1,0,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,small empty round,"['small', 'empty', 'round']","['small', 'empty', 'round']","['small', 'empty', 'round']",small empty round,test,bf9dad36-71f6-4abe-b680-1a2254059df7,eyes
488,AA5YEW6AYMMH1,0,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,large empty oval,"['large', 'empty', 'oval']","['large', 'empty', 'oval']","['large', 'empty', 'oval']",large empty oval,train,e3a8f180-6c40-491b-9042-7357a6482f1a,eyes
714,AA5YEW6AYMMH1,6,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,elongated wide face,"['elongate', 'wide', 'face']","['elongate', 'wide', 'face']","['elongate', 'wide', 'face']",elongate wide face,train,f1a604d7-779f-469d-9e02-231e79d159d6,face
87,AA5YEW6AYMMH1,6,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,round face,"['round', 'face']","['round', 'face']","['round', 'face']",round face,train,c18c2c5f-14a7-4ca4-887b-7642213a18d0,face
98,AA5YEW6AYMMH1,6,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,teardrop face,"['teardrop', 'face']","['teardrop', 'face']","['teardrop', 'face']",teardrop face,train,fcc85db3-6d4c-435a-874c-c74c809bded2,face
749,AA5YEW6AYMMH1,6,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,angular face,"['angular', 'face']","['angular', 'face']","['angular', 'face']",angular face,train,ae289572-2ea2-470c-9a29-d0a572e99df7,face
514,AA5YEW6AYMMH1,6,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,slim oval face,"['slim', 'oval', 'face']","['slim', 'oval', 'face']","['slim', 'oval', 'face']",slim oval face,train,835fbb1b-5ba6-499a-90df-d8ce2b37fc1b,face
440,AA5YEW6AYMMH1,6,face,156.8,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,open oval face,"['open', 'oval', 'face']","['open', 'oval', 'face']","['open', 'oval', 'face']",open oval face,train,0f355a4f-f0ae-4b6f-b19d-15f4647261e1,face
295,A2OVX9UW5WANQE,2,face,485.6,/raid/xiaoyuz1/amazon_turk/2022_04_04_release_2,"wide, upturned","['wide', ',', 'upturned']","['wide', ',', 'upturned']","['wide', 'upturned']",wide upturned,train,b8d88f8a-0ff8-4204-a0ca-07d7a6b84509,mouth
